target,start,end,metricName,value
NS.BER.00.HHE.D,2020-03-18T03:28:56,2020-03-18T03:29:58,sample_snr,0.663817
NS.BER.00.HHN.D,2020-03-18T03:28:56,2020-03-18T03:29:58,sample_snr,0.518959
NS.BER.00.HHZ.D,2020-03-18T03:28:56,2020-03-18T03:29:58,sample_snr,0.554222
NS.BER.00.HHE.D,2020-03-18T05:46:53,2020-03-18T05:47:55,sample_snr,0.744314
NS.BER.00.HHN.D,2020-03-18T05:46:53,2020-03-18T05:47:55,sample_snr,0.828997
NS.BER.00.HHZ.D,2020-03-18T05:46:53,2020-03-18T05:47:55,sample_snr,0.633863
NS.BER.00.HHE.D,2020-03-18T13:19:51,2020-03-18T13:20:53,sample_snr,0.851021
NS.BER.00.HHN.D,2020-03-18T13:19:51,2020-03-18T13:20:53,sample_snr,0.942363
NS.BER.00.HHZ.D,2020-03-18T13:19:51,2020-03-18T13:20:53,sample_snr,1.5578
NS.BER.00.HHE.D,2020-03-18T17:59:33,2020-03-18T18:00:35,sample_snr,1.14513
NS.BER.00.HHN.D,2020-03-18T17:59:33,2020-03-18T18:00:35,sample_snr,1.57294
NS.BER.00.HHZ.D,2020-03-18T17:59:33,2020-03-18T18:00:35,sample_snr,1.32163
NS.BER.00.HHE.D,2020-03-19T14:05:33,2020-03-19T14:06:35,sample_snr,0.970927
NS.BER.00.HHN.D,2020-03-19T14:05:33,2020-03-19T14:06:35,sample_snr,1.17242
NS.BER.00.HHZ.D,2020-03-19T14:05:33,2020-03-19T14:06:35,sample_snr,1.4421
NS.BER.00.HHE.D,2020-03-20T01:43:01,2020-03-20T01:44:03,sample_snr,1.19014
NS.BER.00.HHN.D,2020-03-20T01:43:01,2020-03-20T01:44:03,sample_snr,1.57178
NS.BER.00.HHZ.D,2020-03-20T01:43:01,2020-03-20T01:44:03,sample_snr,1.66362
NS.BER.00.HHE.D,2020-03-20T03:11:42,2020-03-20T03:12:44,sample_snr,1.03595
NS.BER.00.HHN.D,2020-03-20T03:11:42,2020-03-20T03:12:44,sample_snr,0.884393
NS.BER.00.HHZ.D,2020-03-20T03:11:42,2020-03-20T03:12:44,sample_snr,1.09751
NS.BER.00.HHE.D,2020-03-21T00:54:26,2020-03-21T00:55:28,sample_snr,2.20088
NS.BER.00.HHN.D,2020-03-21T00:54:26,2020-03-21T00:55:28,sample_snr,5.78899
NS.BER.00.HHZ.D,2020-03-21T00:54:26,2020-03-21T00:55:28,sample_snr,4.33353
NS.BER.00.HHE.D,2020-03-22T20:53:13,2020-03-22T20:54:15,sample_snr,0.809333
NS.BER.00.HHN.D,2020-03-22T20:53:13,2020-03-22T20:54:15,sample_snr,0.753297
NS.BER.00.HHZ.D,2020-03-22T20:53:13,2020-03-22T20:54:15,sample_snr,0.986705
NS.BER.00.HHE.D,2020-03-22T22:51:36,2020-03-22T22:52:38,sample_snr,1.69853
NS.BER.00.HHN.D,2020-03-22T22:51:36,2020-03-22T22:52:38,sample_snr,1.33563
NS.BER.00.HHZ.D,2020-03-22T22:51:36,2020-03-22T22:52:38,sample_snr,0.972114
NS.BER.00.HHE.D,2020-03-23T20:49:16,2020-03-23T20:50:18,sample_snr,0.577654
NS.BER.00.HHN.D,2020-03-23T20:49:16,2020-03-23T20:50:18,sample_snr,1.0791
NS.BER.00.HHZ.D,2020-03-23T20:49:16,2020-03-23T20:50:18,sample_snr,0.788323
NS.BER.00.HHE.D,2020-03-25T02:59:45,2020-03-25T03:00:47,sample_snr,2.99984
NS.BER.00.HHN.D,2020-03-25T02:59:45,2020-03-25T03:00:47,sample_snr,5.14396
NS.BER.00.HHZ.D,2020-03-25T02:59:45,2020-03-25T03:00:47,sample_snr,7.6894
NS.BER.00.HHE.D,2020-03-26T15:51:07,2020-03-26T15:52:09,sample_snr,0.751692
NS.BER.00.HHN.D,2020-03-26T15:51:07,2020-03-26T15:52:09,sample_snr,1.42753
NS.BER.00.HHZ.D,2020-03-26T15:51:07,2020-03-26T15:52:09,sample_snr,0.845032
NS.BER.00.HHE.D,2020-03-26T21:50:48,2020-03-26T21:51:50,sample_snr,1.15606
NS.BER.00.HHN.D,2020-03-26T21:50:48,2020-03-26T21:51:50,sample_snr,1.20749
NS.BER.00.HHZ.D,2020-03-26T21:50:48,2020-03-26T21:51:50,sample_snr,1.23067
NS.BER.00.HHE.D,2020-03-27T14:46:36,2020-03-27T14:47:38,sample_snr,1.34995
NS.BER.00.HHN.D,2020-03-27T14:46:36,2020-03-27T14:47:38,sample_snr,1.138
NS.BER.00.HHZ.D,2020-03-27T14:46:36,2020-03-27T14:47:38,sample_snr,1.30757
NS.BER.00.HHE.D,2020-03-28T15:56:47,2020-03-28T15:57:49,sample_snr,1.00436
NS.BER.00.HHN.D,2020-03-28T15:56:47,2020-03-28T15:57:49,sample_snr,0.565382
NS.BER.00.HHZ.D,2020-03-28T15:56:47,2020-03-28T15:57:49,sample_snr,0.709041
NS.BER.00.HHE.D,2020-03-28T18:03:59,2020-03-28T18:05:01,sample_snr,0.731799
NS.BER.00.HHN.D,2020-03-28T18:03:59,2020-03-28T18:05:01,sample_snr,1.69874
NS.BER.00.HHZ.D,2020-03-28T18:03:59,2020-03-28T18:05:01,sample_snr,1.06924
NS.BER.00.HHE.D,2020-03-29T18:35:23,2020-03-29T18:36:25,sample_snr,0.767981
NS.BER.00.HHN.D,2020-03-29T18:35:23,2020-03-29T18:36:25,sample_snr,1.1962
NS.BER.00.HHZ.D,2020-03-29T18:35:23,2020-03-29T18:36:25,sample_snr,1.27568
NS.BER.00.HHE.D,2020-03-30T18:07:01,2020-03-30T18:08:03,sample_snr,1.39044
NS.BER.00.HHN.D,2020-03-30T18:07:01,2020-03-30T18:08:03,sample_snr,0.733152
NS.BER.00.HHZ.D,2020-03-30T18:07:01,2020-03-30T18:08:03,sample_snr,0.77222
NS.BER.00.HHE.D,2020-04-01T00:02:36,2020-04-01T00:03:38,sample_snr,1.35182
NS.BER.00.HHN.D,2020-04-01T00:02:36,2020-04-01T00:03:38,sample_snr,0.734033
NS.BER.00.HHZ.D,2020-04-01T00:02:36,2020-04-01T00:03:38,sample_snr,0.82279
NS.BER.00.HHE.D,2020-04-02T02:27:16,2020-04-02T02:28:18,sample_snr,0.906512
NS.BER.00.HHN.D,2020-04-02T02:27:16,2020-04-02T02:28:18,sample_snr,1.18043
NS.BER.00.HHZ.D,2020-04-02T02:27:16,2020-04-02T02:28:18,sample_snr,1.45964
NS.BER.00.HHE.D,2020-04-04T06:28:25,2020-04-04T06:29:27,sample_snr,1.04712
NS.BER.00.HHN.D,2020-04-04T06:28:25,2020-04-04T06:29:27,sample_snr,0.654888
NS.BER.00.HHZ.D,2020-04-04T06:28:25,2020-04-04T06:29:27,sample_snr,1.0379
NS.BER.00.HHE.D,2020-04-05T18:50:35,2020-04-05T18:51:37,sample_snr,1.11588
NS.BER.00.HHN.D,2020-04-05T18:50:35,2020-04-05T18:51:37,sample_snr,0.795109
NS.BER.00.HHZ.D,2020-04-05T18:50:35,2020-04-05T18:51:37,sample_snr,1.08402
NS.BER.00.HHE.D,2020-04-08T10:17:36,2020-04-08T10:18:38,sample_snr,1.15174
NS.BER.00.HHN.D,2020-04-08T10:17:36,2020-04-08T10:18:38,sample_snr,1.07354
NS.BER.00.HHZ.D,2020-04-08T10:17:36,2020-04-08T10:18:38,sample_snr,1.34864
NS.BER.00.HHE.D,2020-04-10T16:56:40,2020-04-10T16:57:42,sample_snr,1.41857
NS.BER.00.HHN.D,2020-04-10T16:56:40,2020-04-10T16:57:42,sample_snr,1.28347
NS.BER.00.HHZ.D,2020-04-10T16:56:40,2020-04-10T16:57:42,sample_snr,1.38022
NS.BER.00.HHE.D,2020-04-12T07:12:02,2020-04-12T07:13:04,sample_snr,1.03827
NS.BER.00.HHN.D,2020-04-12T07:12:02,2020-04-12T07:13:04,sample_snr,1.5956
NS.BER.00.HHZ.D,2020-04-12T07:12:02,2020-04-12T07:13:04,sample_snr,0.991264
NS.BER.00.HHE.D,2020-04-14T01:23:40,2020-04-14T01:24:42,sample_snr,0.596816
NS.BER.00.HHN.D,2020-04-14T01:23:40,2020-04-14T01:24:42,sample_snr,1.00745
NS.BER.00.HHZ.D,2020-04-14T01:23:40,2020-04-14T01:24:42,sample_snr,1.18495
NS.BER.00.HHE.D,2020-04-15T11:10:45,2020-04-15T11:11:47,sample_snr,0.938608
NS.BER.00.HHN.D,2020-04-15T11:10:45,2020-04-15T11:11:47,sample_snr,0.793637
NS.BER.00.HHZ.D,2020-04-15T11:10:45,2020-04-15T11:11:47,sample_snr,0.935328
NS.BER.00.HHE.D,2020-04-15T21:17:04,2020-04-15T21:18:06,sample_snr,0.597045
NS.BER.00.HHN.D,2020-04-15T21:17:04,2020-04-15T21:18:06,sample_snr,0.857829
NS.BER.00.HHZ.D,2020-04-15T21:17:04,2020-04-15T21:18:06,sample_snr,0.588471
NS.BER.00.HHE.D,2020-04-16T08:15:52,2020-04-16T08:16:54,sample_snr,0.893378
NS.BER.00.HHN.D,2020-04-16T08:15:52,2020-04-16T08:16:54,sample_snr,0.969344
NS.BER.00.HHZ.D,2020-04-16T08:15:52,2020-04-16T08:16:54,sample_snr,0.987698
NS.BER.00.HHE.D,2020-04-16T11:56:02,2020-04-16T11:57:04,sample_snr,1.10781
NS.BER.00.HHN.D,2020-04-16T11:56:02,2020-04-16T11:57:04,sample_snr,1.26935
NS.BER.00.HHZ.D,2020-04-16T11:56:02,2020-04-16T11:57:04,sample_snr,1.69344
NS.BER.00.HHE.D,2020-04-17T16:43:56,2020-04-17T16:44:58,sample_snr,1.3266
NS.BER.00.HHN.D,2020-04-17T16:43:56,2020-04-17T16:44:58,sample_snr,1.31898
NS.BER.00.HHZ.D,2020-04-17T16:43:56,2020-04-17T16:44:58,sample_snr,1.02135
NS.BER.00.HHE.D,2020-04-18T08:36:52,2020-04-18T08:37:54,sample_snr,7.63056
NS.BER.00.HHN.D,2020-04-18T08:36:52,2020-04-18T08:37:54,sample_snr,3.67783
NS.BER.00.HHZ.D,2020-04-18T08:36:52,2020-04-18T08:37:54,sample_snr,6.41507
NS.BER.00.HHE.D,2020-04-18T09:35:31,2020-04-18T09:36:33,sample_snr,1.04106
NS.BER.00.HHN.D,2020-04-18T09:35:31,2020-04-18T09:36:33,sample_snr,0.714528
NS.BER.00.HHZ.D,2020-04-18T09:35:31,2020-04-18T09:36:33,sample_snr,1.18196
NS.BER.00.HHE.D,2020-04-19T20:50:09,2020-04-19T20:51:11,sample_snr,3.00134
NS.BER.00.HHN.D,2020-04-19T20:50:09,2020-04-19T20:51:11,sample_snr,6.51682
NS.BER.00.HHZ.D,2020-04-19T20:50:09,2020-04-19T20:51:11,sample_snr,7.949
NS.BER.00.HHE.D,2020-04-22T22:47:40,2020-04-22T22:48:42,sample_snr,0.744396
NS.BER.00.HHN.D,2020-04-22T22:47:40,2020-04-22T22:48:42,sample_snr,0.696587
NS.BER.00.HHZ.D,2020-04-22T22:47:40,2020-04-22T22:48:42,sample_snr,0.61964
NS.BER.00.HHE.D,2020-04-25T03:07:53,2020-04-25T03:08:55,sample_snr,0.905252
NS.BER.00.HHN.D,2020-04-25T03:07:53,2020-04-25T03:08:55,sample_snr,1.14496
NS.BER.00.HHZ.D,2020-04-25T03:07:53,2020-04-25T03:08:55,sample_snr,0.908529
NS.BER.00.HHE.D,2020-05-02T12:56:37,2020-05-02T12:57:39,sample_snr,6.10821
NS.BER.00.HHN.D,2020-05-02T12:56:37,2020-05-02T12:57:39,sample_snr,13.5815
NS.BER.00.HHZ.D,2020-05-02T12:56:37,2020-05-02T12:57:39,sample_snr,11.6087
NS.BER.00.HHE.D,2020-05-03T00:57:03,2020-05-03T00:58:05,sample_snr,1.4919
NS.BER.00.HHN.D,2020-05-03T00:57:03,2020-05-03T00:58:05,sample_snr,0.861409
NS.BER.00.HHZ.D,2020-05-03T00:57:03,2020-05-03T00:58:05,sample_snr,0.79971
NS.BER.00.HHE.D,2020-05-03T12:05:48,2020-05-03T12:06:50,sample_snr,1.26971
NS.BER.00.HHN.D,2020-05-03T12:05:48,2020-05-03T12:06:50,sample_snr,1.37195
NS.BER.00.HHZ.D,2020-05-03T12:05:48,2020-05-03T12:06:50,sample_snr,2.39593
NS.BER.00.HHE.D,2020-05-04T13:19:07,2020-05-04T13:20:09,sample_snr,0.686567
NS.BER.00.HHN.D,2020-05-04T13:19:07,2020-05-04T13:20:09,sample_snr,0.949898
NS.BER.00.HHZ.D,2020-05-04T13:19:07,2020-05-04T13:20:09,sample_snr,1.47606
NS.BER.00.HHE.D,2020-05-05T12:14:20,2020-05-05T12:15:22,sample_snr,1.13432
NS.BER.00.HHN.D,2020-05-05T12:14:20,2020-05-05T12:15:22,sample_snr,1.12983
NS.BER.00.HHZ.D,2020-05-05T12:14:20,2020-05-05T12:15:22,sample_snr,1.49195
NS.BER.00.HHE.D,2020-05-06T14:07:53,2020-05-06T14:08:55,sample_snr,0.839775
NS.BER.00.HHN.D,2020-05-06T14:07:53,2020-05-06T14:08:55,sample_snr,1.54994
NS.BER.00.HHZ.D,2020-05-06T14:07:53,2020-05-06T14:08:55,sample_snr,1.29079
NS.BER.00.HHE.D,2020-05-07T11:35:08,2020-05-07T11:36:10,sample_snr,0.783323
NS.BER.00.HHN.D,2020-05-07T11:35:08,2020-05-07T11:36:10,sample_snr,1.57402
NS.BER.00.HHZ.D,2020-05-07T11:35:08,2020-05-07T11:36:10,sample_snr,1.32902
NS.BER.00.HHE.D,2020-05-08T20:59:14,2020-05-08T21:00:16,sample_snr,1.70156
NS.BER.00.HHN.D,2020-05-08T20:59:14,2020-05-08T21:00:16,sample_snr,0.831422
NS.BER.00.HHZ.D,2020-05-08T20:59:14,2020-05-08T21:00:16,sample_snr,1.20133
NS.BER.00.HHE.D,2020-05-11T00:09:50,2020-05-11T00:10:52,sample_snr,0.641913
NS.BER.00.HHN.D,2020-05-11T00:09:50,2020-05-11T00:10:52,sample_snr,0.843904
NS.BER.00.HHZ.D,2020-05-11T00:09:50,2020-05-11T00:10:52,sample_snr,1.40634
NS.BER.00.HHE.D,2020-05-11T01:20:25,2020-05-11T01:21:27,sample_snr,1.67696
NS.BER.00.HHN.D,2020-05-11T01:20:25,2020-05-11T01:21:27,sample_snr,1.55846
NS.BER.00.HHZ.D,2020-05-11T01:20:25,2020-05-11T01:21:27,sample_snr,1.02749
NS.BER.00.HHE.D,2020-05-12T22:56:25,2020-05-12T22:57:27,sample_snr,1.07922
NS.BER.00.HHN.D,2020-05-12T22:56:25,2020-05-12T22:57:27,sample_snr,1.23387
NS.BER.00.HHZ.D,2020-05-12T22:56:25,2020-05-12T22:57:27,sample_snr,1.34305
NS.BER.00.HHE.D,2020-05-14T06:10:45,2020-05-14T06:11:47,sample_snr,1.02749
NS.BER.00.HHN.D,2020-05-14T06:10:45,2020-05-14T06:11:47,sample_snr,0.942217
NS.BER.00.HHZ.D,2020-05-14T06:10:45,2020-05-14T06:11:47,sample_snr,1.12455
NS.BER.00.HHE.D,2020-05-15T11:14:15,2020-05-15T11:15:17,sample_snr,1.04309
NS.BER.00.HHN.D,2020-05-15T11:14:15,2020-05-15T11:15:17,sample_snr,1.04173
NS.BER.00.HHZ.D,2020-05-15T11:14:15,2020-05-15T11:15:17,sample_snr,1.30184
NS.BER.00.HHE.D,2020-05-15T15:05:11,2020-05-15T15:06:13,sample_snr,1.09061
NS.BER.00.HHN.D,2020-05-15T15:05:11,2020-05-15T15:06:13,sample_snr,1.04717
NS.BER.00.HHZ.D,2020-05-15T15:05:11,2020-05-15T15:06:13,sample_snr,1.54334
NS.BER.00.HHE.D,2020-05-15T15:21:45,2020-05-15T15:22:47,sample_snr,0.987899
NS.BER.00.HHN.D,2020-05-15T15:21:45,2020-05-15T15:22:47,sample_snr,1.15843
NS.BER.00.HHZ.D,2020-05-15T15:21:45,2020-05-15T15:22:47,sample_snr,1.10009
NS.BER.00.HHE.D,2020-05-16T03:31:08,2020-05-16T03:32:10,sample_snr,1.17492
NS.BER.00.HHN.D,2020-05-16T03:31:08,2020-05-16T03:32:10,sample_snr,1.40472
NS.BER.00.HHZ.D,2020-05-16T03:31:08,2020-05-16T03:32:10,sample_snr,1.38082
NS.BER.00.HHE.D,2020-05-18T23:28:06,2020-05-18T23:29:08,sample_snr,0.926108
NS.BER.00.HHN.D,2020-05-18T23:28:06,2020-05-18T23:29:08,sample_snr,0.865545
NS.BER.00.HHZ.D,2020-05-18T23:28:06,2020-05-18T23:29:08,sample_snr,2.5571
NS.BER.00.HHE.D,2020-05-20T23:48:27,2020-05-20T23:49:29,sample_snr,2.98596
NS.BER.00.HHN.D,2020-05-20T23:48:27,2020-05-20T23:49:29,sample_snr,5.74254
NS.BER.00.HHZ.D,2020-05-20T23:48:27,2020-05-20T23:49:29,sample_snr,7.92585
NS.BER.00.HHE.D,2020-05-22T08:57:52,2020-05-22T08:58:54,sample_snr,1.22586
NS.BER.00.HHN.D,2020-05-22T08:57:52,2020-05-22T08:58:54,sample_snr,1.98383
NS.BER.00.HHZ.D,2020-05-22T08:57:52,2020-05-22T08:58:54,sample_snr,1.94108
NS.BER.00.HHE.D,2020-05-23T23:14:54,2020-05-23T23:15:56,sample_snr,0.962738
NS.BER.00.HHN.D,2020-05-23T23:14:54,2020-05-23T23:15:56,sample_snr,1.62115
NS.BER.00.HHZ.D,2020-05-23T23:14:54,2020-05-23T23:15:56,sample_snr,0.762725
NS.BER.00.HHE.D,2020-05-24T03:06:16,2020-05-24T03:07:18,sample_snr,0.937646
NS.BER.00.HHN.D,2020-05-24T03:06:16,2020-05-24T03:07:18,sample_snr,1.08206
NS.BER.00.HHZ.D,2020-05-24T03:06:16,2020-05-24T03:07:18,sample_snr,1.07298
NS.BER.00.HHE.D,2020-05-24T20:12:53,2020-05-24T20:13:55,sample_snr,0.781874
NS.BER.00.HHN.D,2020-05-24T20:12:53,2020-05-24T20:13:55,sample_snr,0.999993
NS.BER.00.HHZ.D,2020-05-24T20:12:53,2020-05-24T20:13:55,sample_snr,0.852887
NS.BER.00.HHE.D,2020-05-26T23:08:01,2020-05-26T23:09:03,sample_snr,1.1222
NS.BER.00.HHN.D,2020-05-26T23:08:01,2020-05-26T23:09:03,sample_snr,0.964517
NS.BER.00.HHZ.D,2020-05-26T23:08:01,2020-05-26T23:09:03,sample_snr,0.915616
NS.BER.00.HHE.D,2020-05-27T07:25:00,2020-05-27T07:26:02,sample_snr,1.09671
NS.BER.00.HHN.D,2020-05-27T07:25:00,2020-05-27T07:26:02,sample_snr,0.732158
NS.BER.00.HHZ.D,2020-05-27T07:25:00,2020-05-27T07:26:02,sample_snr,1.29928
NS.BER.00.HHE.D,2020-05-28T07:35:04,2020-05-28T07:36:06,sample_snr,0.803466
NS.BER.00.HHN.D,2020-05-28T07:35:04,2020-05-28T07:36:06,sample_snr,0.634902
NS.BER.00.HHZ.D,2020-05-28T07:35:04,2020-05-28T07:36:06,sample_snr,0.740342
NS.BER.00.HHE.D,2020-05-28T10:03:30,2020-05-28T10:04:32,sample_snr,0.877084
NS.BER.00.HHN.D,2020-05-28T10:03:30,2020-05-28T10:04:32,sample_snr,1.63666
NS.BER.00.HHZ.D,2020-05-28T10:03:30,2020-05-28T10:04:32,sample_snr,1.44758
NS.BER.00.HHE.D,2020-05-30T03:30:02,2020-05-30T03:31:04,sample_snr,1.55415
NS.BER.00.HHN.D,2020-05-30T03:30:02,2020-05-30T03:31:04,sample_snr,1.7128
NS.BER.00.HHZ.D,2020-05-30T03:30:02,2020-05-30T03:31:04,sample_snr,1.70707
NS.BER.00.HHE.D,2020-05-30T13:19:40,2020-05-30T13:20:42,sample_snr,1.1716
NS.BER.00.HHN.D,2020-05-30T13:19:40,2020-05-30T13:20:42,sample_snr,1.16328
NS.BER.00.HHZ.D,2020-05-30T13:19:40,2020-05-30T13:20:42,sample_snr,1.27541
NS.BER.00.HHE.D,2020-05-30T18:24:29,2020-05-30T18:25:31,sample_snr,1.71472
NS.BER.00.HHN.D,2020-05-30T18:24:29,2020-05-30T18:25:31,sample_snr,2.57315
NS.BER.00.HHZ.D,2020-05-30T18:24:29,2020-05-30T18:25:31,sample_snr,4.29847
NS.BER.00.HHE.D,2020-05-31T05:22:16,2020-05-31T05:23:18,sample_snr,1.36834
NS.BER.00.HHN.D,2020-05-31T05:22:16,2020-05-31T05:23:18,sample_snr,1.16706
NS.BER.00.HHZ.D,2020-05-31T05:22:16,2020-05-31T05:23:18,sample_snr,1.16971
NS.BER.00.HHE.D,2020-05-31T23:41:55,2020-05-31T23:42:57,sample_snr,1.00205
NS.BER.00.HHN.D,2020-05-31T23:41:55,2020-05-31T23:42:57,sample_snr,0.979417
NS.BER.00.HHZ.D,2020-05-31T23:41:55,2020-05-31T23:42:57,sample_snr,0.730638
NS.BER.00.HHE.D,2020-06-03T07:48:48,2020-06-03T07:49:50,sample_snr,1.08292
NS.BER.00.HHN.D,2020-06-03T07:48:48,2020-06-03T07:49:50,sample_snr,1.0734
NS.BER.00.HHZ.D,2020-06-03T07:48:48,2020-06-03T07:49:50,sample_snr,1.45265
NS.BER.00.HHE.D,2020-06-03T09:47:57,2020-06-03T09:48:59,sample_snr,1.09457
NS.BER.00.HHN.D,2020-06-03T09:47:57,2020-06-03T09:48:59,sample_snr,0.964199
NS.BER.00.HHZ.D,2020-06-03T09:47:57,2020-06-03T09:48:59,sample_snr,0.956017
NS.BER.00.HHE.D,2020-06-03T16:06:41,2020-06-03T16:07:43,sample_snr,1.00026
NS.BER.00.HHN.D,2020-06-03T16:06:41,2020-06-03T16:07:43,sample_snr,0.592742
NS.BER.00.HHZ.D,2020-06-03T16:06:41,2020-06-03T16:07:43,sample_snr,0.995548
NS.BER.00.HHE.D,2020-06-04T01:43:11,2020-06-04T01:44:13,sample_snr,1.58128
NS.BER.00.HHN.D,2020-06-04T01:43:11,2020-06-04T01:44:13,sample_snr,1.46866
NS.BER.00.HHZ.D,2020-06-04T01:43:11,2020-06-04T01:44:13,sample_snr,1.35274
NS.BER.00.HHE.D,2020-06-04T09:02:54,2020-06-04T09:03:56,sample_snr,0.756691
NS.BER.00.HHN.D,2020-06-04T09:02:54,2020-06-04T09:03:56,sample_snr,1.1716
NS.BER.00.HHZ.D,2020-06-04T09:02:54,2020-06-04T09:03:56,sample_snr,1.21848
NS.BER.00.HHE.D,2020-06-06T11:11:35,2020-06-06T11:12:37,sample_snr,0.777702
NS.BER.00.HHN.D,2020-06-06T11:11:35,2020-06-06T11:12:37,sample_snr,1.08073
NS.BER.00.HHZ.D,2020-06-06T11:11:35,2020-06-06T11:12:37,sample_snr,0.756975
NS.BER.00.HHE.D,2020-06-07T14:52:15,2020-06-07T14:53:17,sample_snr,1.33914
NS.BER.00.HHN.D,2020-06-07T14:52:15,2020-06-07T14:53:17,sample_snr,0.903743
NS.BER.00.HHZ.D,2020-06-07T14:52:15,2020-06-07T14:53:17,sample_snr,0.854876
NS.BER.00.HHE.D,2020-06-07T14:58:42,2020-06-07T14:59:44,sample_snr,1.13911
NS.BER.00.HHN.D,2020-06-07T14:58:42,2020-06-07T14:59:44,sample_snr,0.636502
NS.BER.00.HHZ.D,2020-06-07T14:58:42,2020-06-07T14:59:44,sample_snr,0.928905
NS.BER.00.HHE.D,2020-06-07T20:21:13,2020-06-07T20:22:15,sample_snr,0.900757
NS.BER.00.HHN.D,2020-06-07T20:21:13,2020-06-07T20:22:15,sample_snr,0.593298
NS.BER.00.HHZ.D,2020-06-07T20:21:13,2020-06-07T20:22:15,sample_snr,1.14324
NS.BER.00.HHE.D,2020-06-09T05:10:02,2020-06-09T05:11:04,sample_snr,0.907698
NS.BER.00.HHN.D,2020-06-09T05:10:02,2020-06-09T05:11:04,sample_snr,1.3933
NS.BER.00.HHZ.D,2020-06-09T05:10:02,2020-06-09T05:11:04,sample_snr,0.658738
NS.BER.00.HHE.D,2020-06-09T16:16:41,2020-06-09T16:17:43,sample_snr,0.964889
NS.BER.00.HHN.D,2020-06-09T16:16:41,2020-06-09T16:17:43,sample_snr,1.73225
NS.BER.00.HHZ.D,2020-06-09T16:16:41,2020-06-09T16:17:43,sample_snr,1.55028
NS.BER.00.HHE.D,2020-06-09T17:26:05,2020-06-09T17:27:07,sample_snr,2.30993
NS.BER.00.HHN.D,2020-06-09T17:26:05,2020-06-09T17:27:07,sample_snr,1.13289
NS.BER.00.HHZ.D,2020-06-09T17:26:05,2020-06-09T17:27:07,sample_snr,2.05203
NS.BER.00.HHE.D,2020-06-10T04:44:46,2020-06-10T04:45:48,sample_snr,0.911064
NS.BER.00.HHN.D,2020-06-10T04:44:46,2020-06-10T04:45:48,sample_snr,1.01503
NS.BER.00.HHZ.D,2020-06-10T04:44:46,2020-06-10T04:45:48,sample_snr,0.790739
